date,year,month,day_of_year,lat,lon,sst,chl,ssh,do,current_speed,front_strength,eddy_strength,phi,hsi,cpue_kg_per_day,species
2018-04-25,2018,4,115,32.14,121.16,22.84,0.8008,-0.1014,4.9,0.269,0.02,72.1,4.11,0.1663,21.78,yellowfin
2018-05-02,2018,5,122,14.34,130.01,28.09,0.2692,-0.0553,4.11,0.23,0.024,179.5,4.52,0.6689,104.08,yellowfin
2018-05-02,2018,5,122,2.17,121.4,29.29,0.4544,-0.0415,4.01,0.297,0.0134,65.2,4.694,0.7075,60.06,yellowfin
2018-05-04,2018,5,124,19.35,130.88,26.43,0.3793,-0.0437,4.72,0.133,0.0531,138.3,4.767,0.6403,62.52,yellowfin
2018-05-04,2018,5,124,15.44,169.1,25.34,0.2693,0.1814,4.51,0.285,0.0218,154.3,4.311,0.4301,39.54,yellowfin
2018-05-05,2018,5,125,22.92,144.1,24.9,0.4123,-0.1489,4.67,0.315,0.0405,221.1,4.363,0.4191,62.23,yellowfin
2018-05-07,2018,5,127,34.49,158.84,19.62,0.7252,0.0164,5.45,0.281,0.0111,129.6,3.843,0.0107,38.69,yellowfin
2018-05-08,2018,5,128,21.37,131.3,24.35,0.3823,0.0778,4.44,0.142,0.0457,173.9,4.031,0.3265,70.6,yellowfin
2018-05-12,2018,5,132,7.29,161.33,30.26,0.2853,-0.0395,3.89,0.56,0.0145,83.6,4.787,0.4967,48.27,yellowfin
2018-05-12,2018,5,132,14.49,151.38,26.29,0.2953,-0.052,3.85,0.254,0.0698,159.2,3.869,0.5753,71.59,yellowfin
2018-05-12,2018,5,132,19.66,159.59,25.56,0.3783,0.0133,4.74,0.194,0.0304,186.1,4.58,0.5157,68.04,yellowfin
2018-05-13,2018,5,133,23.06,150.49,24.51,0.4402,-0.1505,5.16,0.104,0.0519,103.2,4.722,0.3638,61.3,yellowfin
2018-05-20,2018,5,140,29.59,126.0,19.65,0.733,-0.1095,5.69,0.245,0.0318,78.1,4.018,0.0111,52.09,yellowfin
2018-05-22,2018,5,142,5.7,157.65,30.15,0.2683,0.0685,3.53,0.461,0.0215,65.8,4.317,0.5001,28.06,yellowfin
2018-05-23,2018,5,143,13.56,148.68,30.82,0.2842,0.1104,3.53,0.834,0.026,143.9,4.47,0.4151,47.52,yellowfin
2018-06-02,2018,6,153,31.7,165.17,18.79,0.5686,-0.0319,5.64,0.375,0.0104,104.4,3.803,0.0041,21.32,yellowfin
2018-06-04,2018,6,155,4.36,142.92,28.89,0.2502,-0.1127,3.7,0.504,0.0244,64.7,4.242,0.6198,57.69,yellowfin
2018-06-07,2018,6,158,15.98,141.67,26.15,0.2825,-0.0283,4.69,0.434,0.0257,224.4,4.673,0.5491,60.39,yellowfin
2018-06-09,2018,6,160,24.07,158.8,22.4,0.4241,-0.0309,5.02,0.171,0.0316,124.1,4.109,0.1084,42.45,yellowfin
2018-06-12,2018,6,163,24.91,122.8,22.02,0.6432,-0.0183,5.54,0.187,0.0301,93.6,4.441,0.0903,36.57,yellowfin
2018-06-14,2018,6,165,27.76,161.63,21.66,0.5134,-0.0755,5.58,0.423,0.0493,110.5,4.393,0.0656,39.0,yellowfin
2018-06-16,2018,6,167,33.68,144.78,19.28,0.6517,-0.121,5.29,0.283,0.0186,123.9,3.665,0.0073,28.32,yellowfin
2018-06-22,2018,6,173,0.55,146.25,26.82,0.3525,0.058,4.44,0.461,0.0286,91.9,4.579,0.6709,59.88,yellowfin
2018-07-02,2018,7,183,7.44,169.96,28.29,0.1989,0.084,4.1,0.42,0.0272,119.7,4.558,0.5914,53.44,yellowfin
2018-07-02,2018,7,183,12.32,151.12,26.65,0.2063,-0.0056,3.71,0.381,0.0201,169.0,3.797,0.5386,55.91,yellowfin
2018-07-04,2018,7,185,30.84,122.84,19.78,0.7198,-0.1758,5.3,0.403,0.0136,93.4,3.767,0.0126,31.1,yellowfin
2018-07-06,2018,7,187,26.61,148.54,21.48,0.4937,-0.1093,5.61,0.267,0.0323,137.4,4.369,0.0561,43.38,yellowfin
2018-07-09,2018,7,190,11.47,171.46,25.6,0.295,0.0717,3.83,0.293,0.029,122.8,3.706,0.4822,30.26,yellowfin
2018-07-09,2018,7,190,23.53,135.47,21.84,0.3983,-0.2281,5.17,0.35,0.0382,150.4,4.112,0.0709,60.43,yellowfin
2018-07-11,2018,7,192,22.3,125.93,23.31,0.5293,-0.0744,5.01,0.186,0.0308,119.0,4.308,0.2059,62.91,yellowfin
2018-07-13,2018,7,194,7.95,150.5,27.56,0.2245,0.0051,3.74,0.341,0.0145,77.7,4.006,0.6171,31.99,yellowfin
2018-07-16,2018,7,197,19.81,156.8,23.12,0.3511,-0.1284,4.9,0.121,0.0205,134.9,4.171,0.1654,48.0,yellowfin
2018-07-16,2018,7,197,10.23,148.64,30.01,0.1255,0.0383,3.68,0.337,0.0207,122.5,4.472,0.3736,69.82,yellowfin
2018-07-18,2018,7,199,2.13,156.04,26.89,0.313,0.0264,4.22,0.365,0.032,72.8,4.372,0.6525,51.08,yellowfin
2018-07-24,2018,7,205,15.62,132.53,25.59,0.2169,-0.1396,5.09,0.383,0.0431,155.9,4.925,0.428,74.63,yellowfin
2018-07-25,2018,7,206,1.55,126.1,27.1,0.484,-0.0459,3.99,0.376,0.0114,194.9,4.173,0.7575,45.6,yellowfin
2018-07-27,2018,7,208,8.86,121.65,27.24,0.301,0.1252,4.51,0.324,0.0123,104.4,4.758,0.6709,53.83,yellowfin
2018-07-27,2018,7,208,20.73,120.43,24.6,0.4936,0.0761,4.5,0.279,0.0396,144.7,4.132,0.388,55.02,yellowfin
2018-08-02,2018,8,214,15.74,169.09,26.85,0.2447,0.0491,4.26,0.27,0.0312,178.6,4.403,0.5943,52.65,yellowfin
2018-08-09,2018,8,221,26.59,132.69,20.09,0.4447,-0.2206,5.52,0.224,0.0354,153.1,3.994,0.0156,57.29,yellowfin
2018-08-14,2018,8,226,11.95,131.89,26.64,0.2033,0.0182,4.54,0.264,0.0312,128.3,4.644,0.5343,95.38,yellowfin
2018-08-16,2018,8,228,22.89,169.43,21.61,0.3903,-0.2163,5.09,0.102,0.0421,108.5,3.999,0.059,46.87,yellowfin
2018-08-19,2018,8,231,33.06,131.43,17.53,0.633,-0.0635,6.25,0.264,0.0103,199.7,3.935,0.0009,32.16,yellowfin
2018-08-20,2018,8,232,21.53,167.79,21.92,0.3563,-0.1632,5.67,0.242,0.0301,112.2,4.523,0.0731,43.58,yellowfin
2018-08-20,2018,8,232,4.8,143.96,28.02,0.2982,-0.104,4.24,0.365,0.0105,146.8,4.656,0.6934,49.7,yellowfin
2018-08-27,2018,8,239,17.82,139.92,24.9,0.3375,-0.156,5.15,0.223,0.0233,156.1,4.806,0.3953,44.75,yellowfin
2018-08-28,2018,8,240,0.64,152.76,26.3,0.308,0.1086,4.66,0.217,0.0234,131.7,4.685,0.5857,62.78,yellowfin
2018-09-01,2018,9,244,30.95,156.92,18.77,0.5239,0.1216,5.71,0.24,0.0104,77.4,3.842,0.004,25.23,yellowfin
2018-09-03,2018,9,246,23.86,131.07,21.8,0.4158,-0.1217,5.37,0.106,0.0349,103.5,4.254,0.0692,54.32,yellowfin
2018-09-03,2018,9,246,20.72,161.58,23.57,0.3472,-0.0832,4.71,0.115,0.0304,136.5,4.099,0.2137,26.81,yellowfin
2018-09-03,2018,9,246,19.77,149.58,25.76,0.3031,-0.0437,4.36,0.41,0.0224,144.6,4.255,0.5091,49.58,yellowfin
2018-09-04,2018,9,247,0.81,122.79,25.36,0.4778,-0.0444,4.57,0.295,0.0107,72.3,4.372,0.5138,39.97,yellowfin
2018-09-06,2018,9,249,18.96,127.09,24.33,0.5014,-0.1241,4.66,0.199,0.054,144.6,4.221,0.3461,60.31,yellowfin
2018-09-08,2018,9,251,29.05,131.23,20.68,0.5104,-0.0219,5.41,0.296,0.0313,55.3,4.041,0.0284,47.4,yellowfin
2018-09-09,2018,9,252,19.55,160.41,24.49,0.3737,-0.0633,4.61,0.303,0.0207,151.3,4.212,0.3452,28.19,yellowfin
2018-09-09,2018,9,252,1.09,141.55,26.83,0.3269,-0.1227,4.34,0.294,0.0106,151.1,4.481,0.6564,51.2,yellowfin
2018-09-09,2018,9,252,12.92,132.98,28.04,0.1737,-0.0208,3.98,0.321,0.0387,146.3,4.37,0.5605,71.45,yellowfin
2018-09-11,2018,9,254,26.52,154.64,20.71,0.4878,-0.1643,5.15,0.149,0.0385,175.0,3.849,0.0287,43.07,yellowfin
2018-09-11,2018,9,254,21.26,136.92,22.37,0.3712,-0.0426,4.94,0.309,0.0353,118.1,4.034,0.1025,38.05,yellowfin
2018-09-13,2018,9,256,22.69,151.79,23.32,0.3794,-0.1962,5.18,0.149,0.0644,98.2,4.451,0.1902,71.6,yellowfin
2018-09-13,2018,9,256,29.24,156.76,18.31,0.5048,0.0337,5.87,0.384,0.0487,86.8,3.858,0.0023,46.14,yellowfin
2018-09-13,2018,9,256,23.1,152.98,22.14,0.3707,-0.0254,5.4,0.434,0.0306,108.3,4.358,0.0867,49.59,yellowfin
2018-09-13,2018,9,256,23.27,158.72,22.0,0.3827,0.0584,5.39,0.249,0.0304,98.4,4.319,0.0788,47.81,yellowfin
2018-09-15,2018,9,258,7.27,150.97,29.67,0.2477,0.0592,3.69,0.392,0.0183,178.6,4.402,0.5446,47.69,yellowfin
2018-09-17,2018,9,260,6.18,150.62,28.29,0.2041,-0.0264,3.78,0.344,0.0198,59.8,4.201,0.5979,40.98,yellowfin
2018-09-19,2018,9,262,18.71,121.2,23.89,0.4375,-0.0594,4.99,0.184,0.0495,147.6,4.422,0.2699,55.05,yellowfin
2018-09-21,2018,9,264,33.86,140.98,18.18,0.5779,-0.0848,5.62,0.548,0.0205,119.3,3.663,0.002,25.19,yellowfin
2018-09-22,2018,9,265,15.7,129.44,26.93,0.3864,-0.0479,4.7,0.192,0.0306,262.1,4.878,0.7001,123.42,yellowfin
2018-09-22,2018,9,265,12.18,135.7,26.81,0.1901,0.0658,3.82,0.304,0.0263,166.1,3.935,0.5335,61.42,yellowfin
2018-09-23,2018,9,266,24.99,128.47,22.83,0.6547,0.0305,5.47,0.202,0.0308,77.6,4.582,0.16,53.6,yellowfin
2018-09-24,2018,9,267,17.67,170.03,26.03,0.4244,-0.1972,4.08,0.281,0.0331,158.2,4.045,0.6054,45.53,yellowfin
2018-09-24,2018,9,267,13.03,128.45,26.9,0.3241,-0.0573,4.57,0.358,0.0229,168.4,4.733,0.6609,56.81,yellowfin
2018-09-24,2018,9,267,26.53,144.03,20.44,0.501,-0.1267,5.31,0.139,0.0499,69.4,3.911,0.0225,44.78,yellowfin
2018-09-26,2018,9,269,29.12,148.09,19.57,0.511,-0.0815,5.37,0.205,0.0383,50.8,3.774,0.0095,35.28,yellowfin
2018-09-26,2018,9,269,16.66,144.72,24.86,0.2606,0.0154,4.81,0.182,0.0203,162.6,4.478,0.3565,55.16,yellowfin
2018-09-26,2018,9,269,10.5,126.32,26.22,0.312,-0.0268,4.07,0.363,0.0203,138.9,4.073,0.5775,65.94,yellowfin
2018-10-01,2018,10,274,9.91,132.75,29.51,0.1531,0.027,3.29,0.312,0.0117,126.5,3.898,0.459,21.63,yellowfin
2018-10-03,2018,10,276,14.98,129.2,26.46,0.3737,0.0394,4.55,0.336,0.0339,205.1,4.61,0.6413,46.82,yellowfin
2018-10-03,2018,10,276,17.3,130.86,25.15,0.2625,0.0351,4.85,0.342,0.0284,189.9,4.591,0.3993,44.34,yellowfin
2018-10-03,2018,10,276,0.14,121.47,27.07,0.5227,-0.0009,4.92,0.233,0.0228,79.8,5.142,0.7688,23.73,yellowfin
2018-10-04,2018,10,277,9.96,147.0,28.69,0.1173,0.1796,3.68,0.363,0.0138,104.9,4.176,0.4506,20.53,yellowfin
2018-10-04,2018,10,277,27.47,150.52,22.32,0.4659,-0.033,4.76,0.702,0.0396,57.8,3.883,0.1049,19.24,yellowfin
2018-10-06,2018,10,279,0.26,163.28,27.88,0.3152,0.0147,4.51,0.234,0.0113,72.3,4.909,0.7058,27.48,yellowfin
2018-10-07,2018,10,280,23.18,128.59,23.29,0.599,-0.0838,5.32,0.115,0.0347,104.4,4.566,0.2086,25.53,yellowfin
2018-10-08,2018,10,281,23.29,141.92,23.57,0.4383,0.1084,4.74,0.295,0.0462,131.6,4.125,0.2284,32.56,yellowfin
2018-10-11,2018,10,284,8.21,154.2,29.62,0.1631,0.0763,3.79,0.458,0.0346,121.3,4.509,0.462,25.55,yellowfin
2018-10-14,2018,10,287,27.95,169.97,20.18,0.5105,0.0393,5.19,0.18,0.0572,68.9,3.769,0.0176,28.88,yellowfin
2018-10-16,2018,10,289,1.13,151.35,27.93,0.2997,-0.0624,3.87,0.297,0.0232,99.6,4.227,0.6944,25.04,yellowfin
2018-10-17,2018,10,290,27.37,140.05,20.25,0.5473,0.0957,5.18,0.222,0.0382,146.2,3.783,0.0192,27.27,yellowfin
2018-10-20,2018,10,293,27.08,167.6,20.28,0.4805,-0.069,5.31,0.158,0.0353,75.9,3.882,0.0191,13.14,yellowfin
2018-10-20,2018,10,293,28.74,142.92,20.17,0.6579,-0.0851,5.5,0.288,0.0396,103.8,3.993,0.0185,31.88,yellowfin
2018-10-21,2018,10,294,34.09,168.87,18.81,0.7072,-0.0685,5.19,0.363,0.0189,97.2,3.501,0.0044,13.24,yellowfin
2018-10-21,2018,10,294,18.34,161.85,25.55,0.2873,0.0851,4.67,0.17,0.0205,156.3,4.514,0.4702,19.42,yellowfin
2018-11-01,2018,11,305,33.35,155.79,19.48,0.5803,-0.0094,5.94,0.504,0.0186,82.0,4.159,0.0089,12.11,yellowfin
2018-11-03,2018,11,307,16.92,169.19,26.48,0.2475,0.0554,4.53,0.245,0.0214,161.3,4.593,0.5617,23.18,yellowfin
2018-11-08,2018,11,312,12.44,152.75,27.84,0.1947,0.0135,3.99,0.305,0.0249,243.6,4.343,0.5882,25.81,yellowfin
2018-11-09,2018,11,313,11.65,156.87,27.99,0.1216,0.0679,3.81,0.288,0.0389,131.5,4.171,0.4727,30.54,yellowfin
2018-11-18,2018,11,322,27.15,126.17,23.15,0.618,-0.0334,4.93,0.235,0.062,64.3,4.196,0.1929,29.5,yellowfin
2018-11-19,2018,11,323,24.92,160.03,24.89,0.4222,-0.0171,4.61,0.245,0.0305,88.6,4.303,0.4214,22.32,yellowfin
2018-11-22,2018,11,326,4.78,141.64,30.58,0.2401,0.0428,4.11,0.299,0.0107,78.5,5.13,0.4228,18.48,yellowfin
2018-11-22,2018,11,326,30.96,161.96,20.19,0.5757,-0.1353,5.59,0.222,0.0196,73.6,4.064,0.0182,16.21,yellowfin
2018-11-25,2018,11,329,17.94,146.03,26.31,0.2733,-0.0728,4.46,0.438,0.0245,170.1,4.477,0.5622,33.36,yellowfin
2018-11-26,2018,11,330,6.88,149.14,30.37,0.1799,0.0266,3.31,0.311,0.0103,91.9,4.087,0.4009,12.63,yellowfin
2018-11-28,2018,11,332,18.07,141.18,25.66,0.2871,0.1988,4.1,0.216,0.0222,166.3,3.984,0.4856,28.74,yellowfin
2018-12-04,2018,12,338,1.66,124.6,29.33,0.5306,-0.0095,3.93,0.285,0.0127,73.8,4.611,0.7282,18.76,yellowfin
2018-12-06,2018,12,340,28.92,125.1,23.84,0.6531,-0.0742,4.83,0.243,0.0326,105.5,4.264,0.288,22.0,yellowfin
2018-12-07,2018,12,341,8.66,152.13,30.34,0.2345,0.0671,3.47,0.72,0.0171,111.4,4.281,0.4516,15.13,yellowfin
2018-12-09,2018,12,343,6.13,130.38,30.76,0.2334,0.0281,3.3,0.322,0.0207,85.1,4.16,0.3946,16.24,yellowfin
2018-12-10,2018,12,344,33.69,172.19,23.06,0.7423,-0.0728,5.07,0.621,0.0154,113.4,4.299,0.1886,12.22,yellowfin
2018-12-10,2018,12,344,6.93,151.55,30.19,0.1808,-0.0779,3.73,0.385,0.0109,73.8,4.57,0.4227,10.8,yellowfin
2018-12-11,2018,12,345,7.51,150.95,30.54,0.1789,0.0194,3.59,0.464,0.0186,110.4,4.482,0.3792,17.65,yellowfin
2018-12-11,2018,12,345,24.49,134.62,23.24,0.4088,-0.0107,5.54,0.121,0.0319,116.3,4.746,0.1857,35.73,yellowfin
2018-12-12,2018,12,346,28.62,163.58,22.67,0.4959,0.0395,5.09,0.284,0.0402,126.8,4.229,0.1359,31.95,yellowfin
2018-12-13,2018,12,347,14.66,132.23,27.29,0.2068,-0.1087,4.19,0.292,0.0388,270.1,4.431,0.5855,32.22,yellowfin
2018-12-13,2018,12,347,22.74,169.66,24.6,0.4124,-0.001,5.3,0.126,0.0524,119.2,4.869,0.3709,30.03,yellowfin
2018-12-14,2018,12,348,3.79,157.83,30.26,0.2772,0.0538,3.76,0.321,0.0496,53.6,4.617,0.492,21.2,yellowfin
2018-12-16,2018,12,350,3.7,153.96,30.74,0.2826,0.07,4.36,0.288,0.0117,91.6,5.495,0.4264,29.12,yellowfin
2018-12-17,2018,12,351,9.74,122.93,29.46,0.3179,0.1104,4.13,0.704,0.0163,98.5,4.878,0.62,34.05,yellowfin
2018-12-18,2018,12,352,25.02,123.79,25.01,0.5543,0.0494,4.74,0.253,0.0355,129.8,4.454,0.47,16.36,yellowfin
2018-12-18,2018,12,352,29.69,132.52,24.26,0.532,0.026,4.61,0.396,0.0544,84.9,4.164,0.3394,33.09,yellowfin
2018-12-22,2018,12,356,20.42,174.53,24.72,0.5323,0.0227,4.75,0.122,0.0307,187.6,4.391,0.4151,33.99,yellowfin
2018-12-23,2018,12,357,22.73,171.05,22.67,0.5244,-0.0444,5.14,0.116,0.0552,136.4,4.271,0.1374,18.55,yellowfin
2018-12-24,2018,12,358,24.22,150.76,24.35,0.4109,-0.0449,4.89,0.196,0.0319,82.9,4.436,0.3331,23.16,yellowfin
2018-12-25,2018,12,359,12.57,143.79,28.4,0.1507,0.0785,3.89,0.518,0.0224,148.1,4.358,0.5197,30.33,yellowfin
2018-12-27,2018,12,361,11.16,161.23,28.15,0.1462,-0.0259,4.34,0.276,0.0256,121.7,4.797,0.5169,21.82,yellowfin
2019-01-03,2019,1,3,21.5,132.79,25.47,0.3674,0.0232,4.95,0.125,0.0306,158.5,4.759,0.4971,35.97,yellowfin
2019-01-03,2019,1,3,25.63,130.35,23.83,0.4589,0.0843,5.18,0.138,0.0385,109.3,4.572,0.2658,23.67,yellowfin
2019-01-06,2019,1,6,24.36,134.14,25.66,0.433,-0.2184,4.55,0.369,0.0345,125.1,4.425,0.5508,32.85,yellowfin
2019-01-08,2019,1,8,21.42,169.48,25.78,0.4064,-0.0289,4.55,0.356,0.0384,132.6,4.454,0.5606,24.11,yellowfin
2019-01-09,2019,1,9,28.52,160.13,25.22,0.5175,0.0811,5.06,0.17,0.0429,120.4,4.802,0.4988,24.5,yellowfin
2019-01-10,2019,1,10,20.27,168.26,26.16,0.3569,-0.1122,4.24,0.387,0.0394,133.7,4.227,0.5937,22.67,yellowfin
2019-01-11,2019,1,11,21.01,124.67,25.32,0.4839,0.0744,4.39,0.154,0.0352,177.5,4.191,0.5094,22.45,yellowfin
2019-01-11,2019,1,11,32.04,147.33,24.24,0.5849,-0.0785,4.61,0.465,0.0201,102.0,4.155,0.3433,15.36,yellowfin
2019-01-13,2019,1,13,4.37,147.75,30.8,0.2678,0.0199,3.11,0.34,0.0217,72.6,3.93,0.4095,20.29,yellowfin
2019-01-13,2019,1,13,0.57,173.02,28.85,0.4725,0.0868,4.1,0.418,0.0286,81.3,4.695,0.7578,26.96,yellowfin
2019-01-15,2019,1,15,21.05,146.74,25.8,0.3689,0.0915,4.46,0.15,0.0346,161.0,4.367,0.5484,27.43,yellowfin
2019-01-16,2019,1,16,25.35,157.48,26.26,0.4623,-0.0718,4.59,0.287,0.0384,81.5,4.6,0.6521,23.92,yellowfin
2019-01-16,2019,1,16,23.91,160.96,24.41,0.4353,-0.052,4.91,0.217,0.0328,92.3,4.468,0.3473,17.83,yellowfin
2019-01-17,2019,1,17,22.19,125.82,25.93,0.5372,0.0463,5.1,0.258,0.0367,107.4,5.02,0.6238,31.72,yellowfin
2019-01-19,2019,1,19,12.25,141.41,27.19,0.179,0.0775,3.97,0.423,0.0314,180.1,4.177,0.545,35.34,yellowfin
2019-01-20,2019,1,20,15.03,147.06,26.35,0.2643,0.1195,4.41,0.22,0.0202,148.3,4.438,0.5606,28.84,yellowfin
2019-01-22,2019,1,22,19.54,120.82,25.62,0.474,0.0449,4.21,0.407,0.0313,137.1,4.084,0.5561,26.09,yellowfin
2019-01-23,2019,1,23,26.21,156.74,25.99,0.4884,-0.0327,4.55,0.287,0.04,61.1,4.499,0.621,25.71,yellowfin
2019-01-24,2019,1,24,7.79,139.4,30.69,0.1519,0.0697,3.7,0.323,0.0193,203.8,4.655,0.3348,21.18,yellowfin
2019-01-26,2019,1,26,32.63,160.66,24.11,0.611,0.0282,4.65,0.268,0.016,75.4,4.163,0.3258,22.62,yellowfin
2019-01-26,2019,1,26,5.78,174.35,31.72,0.3814,0.0045,3.69,0.379,0.0148,81.9,4.881,0.3157,12.53,yellowfin
2019-02-02,2019,2,33,13.19,164.56,28.91,0.2143,0.1638,4.5,0.278,0.0218,180.4,5.171,0.5822,19.98,yellowfin
2019-02-03,2019,2,34,2.71,162.89,31.9,0.3022,0.0388,3.52,0.46,0.0231,63.5,4.7,0.2688,14.42,yellowfin
2019-02-03,2019,2,34,18.05,146.49,26.8,0.333,0.0595,4.84,0.218,0.0242,232.8,4.988,0.6573,26.34,yellowfin
2019-02-05,2019,2,36,6.76,152.75,30.97,0.2043,0.0725,3.37,0.506,0.0245,94.2,4.289,0.3469,14.4,yellowfin
2019-02-06,2019,2,37,17.95,154.3,27.18,0.289,0.089,4.61,0.152,0.0241,301.7,4.847,0.6578,44.06,yellowfin
2019-02-07,2019,2,38,10.55,151.79,28.97,0.1831,0.0581,3.85,0.28,0.0211,142.7,4.433,0.5408,30.62,yellowfin
2019-02-09,2019,2,40,14.98,153.6,28.09,0.2341,-0.0281,3.92,0.215,0.0209,167.5,4.318,0.6347,25.9,yellowfin
2019-02-09,2019,2,40,2.04,163.45,31.29,0.3088,0.0409,3.95,0.525,0.0134,80.0,5.115,0.3573,18.12,yellowfin
2019-02-15,2019,2,46,29.96,159.01,24.47,0.5357,-0.0492,4.35,0.242,0.0523,59.2,3.972,0.3741,24.14,yellowfin
2019-02-16,2019,2,47,13.92,136.55,27.95,0.2124,0.0254,4.26,0.32,0.0267,184.9,4.659,0.6108,36.1,yellowfin
2019-02-20,2019,2,51,7.94,156.84,30.58,0.1837,0.0514,3.86,0.408,0.0238,120.5,4.825,0.3789,23.69,yellowfin
2019-02-20,2019,2,51,34.99,145.04,24.14,0.6285,0.1029,4.78,0.441,0.0146,105.5,4.286,0.3313,20.46,yellowfin
2019-02-22,2019,2,53,20.23,164.34,25.47,0.3449,0.0333,4.87,0.225,0.0351,189.0,4.681,0.4871,23.43,yellowfin
2019-02-23,2019,2,54,5.7,172.21,31.91,0.3986,0.0064,3.61,0.346,0.0262,64.5,4.819,0.292,19.43,yellowfin
2019-02-24,2019,2,55,24.51,137.18,25.3,0.4506,0.0404,4.92,0.168,0.0304,104.5,4.69,0.4961,27.47,yellowfin
2019-02-24,2019,2,55,6.94,170.09,31.13,0.3462,0.1167,3.99,0.361,0.0251,93.2,5.123,0.3947,23.65,yellowfin
2019-02-25,2019,2,56,12.9,122.74,28.18,0.3516,0.1977,3.93,0.348,0.0403,143.6,4.344,0.7296,33.97,yellowfin
2019-02-25,2019,2,56,26.6,158.68,25.23,0.4766,-0.0628,4.91,0.229,0.054,63.3,4.662,0.4923,31.93,yellowfin
2019-02-28,2019,2,59,0.57,144.89,32.17,0.3201,-0.0481,3.46,0.274,0.0271,70.7,4.678,0.24,22.72,yellowfin
2019-02-28,2019,2,59,15.43,160.86,27.3,0.2531,-0.0581,4.64,0.2,0.031,154.6,4.906,0.6343,23.99,yellowfin
2019-03-04,2019,3,63,16.48,146.4,26.51,0.3039,-0.0344,4.37,0.22,0.0212,156.0,4.437,0.6077,43.02,yellowfin
2019-03-04,2019,3,63,9.67,150.22,29.7,0.2122,0.0813,3.59,0.291,0.0176,102.8,4.296,0.51,24.19,yellowfin
2019-03-05,2019,3,64,5.93,163.09,32.08,0.2366,0.1775,3.28,0.309,0.0154,114.2,4.42,0.2257,15.32,yellowfin
2019-03-05,2019,3,64,3.57,155.91,32.9,0.3271,0.1606,3.48,0.303,0.0315,50.5,4.888,0.1597,18.28,yellowfin
2019-03-05,2019,3,64,16.36,141.56,27.91,0.3071,-0.0138,4.05,0.226,0.0231,162.4,4.423,0.7,20.03,yellowfin
2019-03-12,2019,3,71,25.98,146.08,25.25,0.4991,-0.0848,4.68,0.131,0.0307,67.9,4.447,0.5004,22.17,yellowfin
2019-03-12,2019,3,71,26.51,145.59,23.6,0.4822,-0.084,4.67,0.172,0.0435,104.4,4.072,0.238,21.34,yellowfin
2019-03-18,2019,3,77,22.96,135.9,26.02,0.4171,-0.0209,4.91,0.118,0.0445,132.8,4.86,0.6003,32.65,yellowfin
2019-03-18,2019,3,77,0.63,170.87,30.87,0.5102,0.0788,3.46,0.348,0.0144,106.1,4.39,0.4821,15.22,yellowfin
2019-03-20,2019,3,79,26.21,134.56,24.4,0.4666,0.0542,4.46,0.189,0.0327,102.7,4.054,0.3522,27.52,yellowfin
2019-03-21,2019,3,80,25.99,120.81,25.18,0.653,-0.1684,4.69,0.234,0.0307,67.6,4.441,0.5168,15.32,yellowfin
2019-03-25,2019,3,84,8.73,151.42,30.13,0.2224,0.2017,3.07,0.306,0.0238,88.1,3.745,0.4682,19.87,yellowfin
2019-04-01,2019,4,91,1.34,127.38,30.92,0.5101,-0.0451,3.98,0.435,0.0176,76.1,5.056,0.4732,26.85,yellowfin
2019-04-03,2019,4,93,16.35,137.77,27.2,0.2968,0.0761,4.78,0.445,0.0272,161.5,5.032,0.6652,36.57,yellowfin
2019-04-06,2019,4,96,14.41,161.95,27.15,0.2441,0.0074,5.2,0.382,0.0219,183.4,5.457,0.6169,30.79,yellowfin
2019-04-08,2019,4,98,6.03,171.14,30.27,0.4376,-0.0149,4.41,0.341,0.0112,60.5,5.419,0.564,22.73,yellowfin
2019-04-10,2019,4,100,23.19,156.95,25.72,0.4255,-0.1482,4.72,0.103,0.0311,154.9,4.601,0.5583,30.89,yellowfin
2019-04-10,2019,4,100,29.82,133.25,21.8,0.6271,-0.1119,5.54,0.436,0.0342,75.8,4.391,0.0762,25.58,yellowfin
2019-04-11,2019,4,101,1.76,127.87,31.95,0.4967,-0.1731,3.68,0.265,0.0117,61.2,4.924,0.3022,24.57,yellowfin
2019-04-16,2019,4,106,7.24,163.47,29.27,0.2692,0.0408,3.43,0.303,0.0316,78.2,4.01,0.6048,26.61,yellowfin
2019-04-17,2019,4,107,0.33,151.34,29.16,0.4292,0.0928,4.09,0.212,0.0146,76.9,4.757,0.7115,24.21,yellowfin
2019-04-17,2019,4,107,5.5,172.71,30.97,0.3913,0.0195,3.85,0.319,0.0174,74.4,4.904,0.4339,23.12,yellowfin
2019-04-18,2019,4,108,20.18,159.77,26.93,0.387,0.0902,4.65,0.225,0.0313,133.8,4.822,0.7001,33.74,yellowfin
2019-04-19,2019,4,109,13.62,169.6,26.64,0.2381,-0.0326,4.11,0.243,0.0378,156.2,4.201,0.5696,30.94,yellowfin
2019-04-21,2019,4,111,0.89,120.41,30.0,0.5027,0.1007,3.64,0.319,0.0243,67.5,4.419,0.6266,21.54,yellowfin
2019-04-21,2019,4,111,21.0,125.89,25.43,0.5309,-0.092,4.76,0.244,0.0308,140.5,4.573,0.5386,31.84,yellowfin
2019-04-21,2019,4,111,4.75,166.73,31.2,0.2768,0.1005,4.17,0.322,0.0674,60.7,5.374,0.3564,32.89,yellowfin
